电影名称,评论者,评分等级,评论日期,点赞数,评论内容
守望者,猫语猫寻,力荐, 2017-05-02 16:57:33 ,13,看的导演剪辑版，3个半小时。有好多喜欢的部分，喜欢罗夏，曼哈顿博士讨厌复杂的人性，但他也没能做到像罗夏这么纯粹，他深知戴上面具就卸下了伪装，于是他一直活在面具里。这样一个极具英雄主义人物最终悲剧收场。罗夏的演员长了一张梵高脸，好适合去演梵高啊。
守望者,亲爱的猥琐猪,推荐, 2016-06-09 21:45:18 ,17,反英雄主义，一群凡人如何贯彻各自的英雄梦的故事，却完全没有热血或激情，相反充满冷漠与压抑。本来就长达3小时35分钟的故事加上大量静态镜头及缓慢对话，很可能让人失去耐性。但最后的结局还是几乎黑色幽默般耍了对英雄主义抱有期待的我一把。喜欢罗夏，虽然他的偏执最终导致那样的归宿。讨厌博士。
守望者,镰刀冶锤,还行, 2016-12-09 22:55:38 ,6,节奏真慢，最后收尾说教味浓，还有股中二气息
守望者,杨迪,推荐, 2020-03-16 12:33:33 ,14,"凌晨十二点开始看一部三个半小时的电影真的需要勇气 不过幸运的是它非常有风格 （有点剧透）不过从夜枭和丝灵的交欢开始稍微有点崩了 而且觉得电影团队也缺少一位来自中国的武术指导  总的来说也是值得一看的，中间穿插的动画也很黑暗 看完电影后我都想去找原作再来看看了。"
守望者,皮革业,推荐, 2009-09-07 18:34:28 ,10,整体很强大 女演员没选好 另外 还是有点太事儿逼了
守望者,莱尼圆,推荐, 2009-10-12 00:50:44 ,6,作为一部漫改超英电影，全片接近3小时、节奏缓慢，没有太多炫目的特效和打斗，显然无法成为主流商业大片，但效忠原著，秉承了DC电影当时的内容深度，在艺术水准上也超出同类作品，值得细心品味。开场不同寻常，主要人物整合入历史事件的场景再现、新闻画面。画面质感强烈，通过数字技术各种炫技慢镜头、长镜头，黄色的笑脸小徽章。
守望者,支离疏,力荐, 2014-10-23 12:59:32 ,13,看的三个半小时版本，我只能说，太牛逼了。
守望者,办公室甜心,力荐, 2012-12-31 02:26:08 ,7,三个半小时一点都不坑爹！真是太棒！最爱看长腿皮靴细高跟美女甩着头发打架了，可惜只能在霹雳娇娃和超级英雄电影like this里看到。Owl几乎是最无聊的英雄了吧，即使我挺喜欢PW，要说最有魅力的，绝逼是Rorschach啊！博士的声音简直就是voice porn哦，Laurie长得和Jessie J一模一样！连身材都一样好！
守望者,浩子菌,力荐, 2022-04-13 07:23:02 ,2,三个多小时的终极剪辑版实在太带劲了，毫无疑问这是超英群像电影的里程碑史诗作品了，扎导YYDS！这剧本太神了，除了DR.Manhattan在火星上对人类共情觉醒来得稍显突兀以外，几乎把所有超级英雄都刻画得有血有肉，且逻辑通畅，有因有果，特别是罗夏太有魅力了。然后故事背景特意选在美苏核冷战末日倒计时之下，这设定让本片呼吁世界和平的深远立意在现实生活中也能牢牢站得住脚。其次就是对超英的正义困惑和人性弱点也都有足够深刻的探讨，穿插的<黑船传奇>就是整片最大的点睛之笔了。最后不得不提就是扎导教科书式的镜头语言叙事了，暗黑的视觉效果和血腥暴力美学实在太对味了，超满分推荐了！
守望者,电个爆炸头,还行, 2020-10-30 03:58:06 ,7,另类的漫改电影，在反面讲述超级英雄们的黑暗生活。但是，在长篇累赘之后，其实导演又讲出了什么新鲜的事情呢？我感觉也没有。另外，在整个看的过程里，我反复觉得累，那种累是头发过长仍没剪的累，是潮湿回南天的累，是考完试要去补习班的累...老实说，到最后，我只是不甘愿睡觉才把它看完了。
守望者,草威,还行, 2015-06-13 20:03:23 ,7,应该是最有野心的超级英雄电影了。为了过瘾，特意找了导演剪辑版，但是这个导演可真讨厌呐，本来就不深刻，却非要把信息量填的臃肿。反倒是影片一开始的怀旧气氛比较迷人。
守望者,Irreversing,力荐, 2010-08-29 17:01:52 ,8,"nb 09年最华丽片头，没有之一
"
守望者,樱,力荐, 2021-09-23 23:46:40 ,5,"艹艹艹艹艹艹艹
把扎导牛逼打在火星公屏上"
守望者,宅拾叁,推荐, 2011-08-23 23:23:15 ,11,炫酷，喜欢罗夏没理由。
守望者,杯茉亭,力荐, 2018-05-27 02:03:39 ,10,超级英雄能讲出这样的故事，复联比起来就像小孩子游戏。
守望者,拔剑四顾心茫然,力荐, 2020-05-09 22:28:22 ,13,戴上面具，肉体依旧会衰老。签了合约，天秤仍然会倾斜。英雄总会死去，历史不断重来，杀戮从未停止，一切都是笑话。理想的和平是虚无主义的回光返照，绝对的正义是人性光辉的海市蜃楼。历史的黑夜是如此的漫长，人类的未来却看不到曙光，不管末日是否如约而至，总要有人在星空下守望。深沉而阴冷的英雄主义消亡史，DC影业名副其实的封神之作。罗夏的日记就像一把锋利的快刀，一刀划破了超级英雄风光背后的困境。爱情，婚姻，战争，在人性面前，谁也无法独善其身。曼哈顿博士和罗夏则代表了世界的两个极端终结，一种是极端理智，一种是极端热忱，可笑又可悲的是，理智源于情感，冰冷孕育热忱，崇高的理想主义竟然在爱与和平的声浪中粉身碎骨，这是多么痛苦，多么讽刺。一切又恢复了往日的宁静，但我们比谁都更清楚，真理早已经随着罗夏的牺牲而烟消云散。
守望者,国王KING,力荐, 2014-02-02 19:00:14 ,8,五年后的重温，读懂了很多。很认同罗夏这个悲剧英雄。结尾实在太过黑暗，建立在虚伪和平上的乌托邦。扎导的镜头依旧美如油画，好喜欢。
守望者,残响死灭,力荐, 2019-01-01 17:26:27 ,5,新年第一天看完了这部朝（rang）气（ren）蓬（jue）勃（wang）的片子。嗯，今年又是元气满满的一年！
守望者,Sailor Meow,2016-05-15 05:41:20, 2016-05-15 05:41:20 ,6,逼格到位于是能够理解在豆瓣受追捧，但三小时外加这个毫无魅力值的卡司对于非原著党实在难以下咽，Snyder文武看似双全(然而这部武也一般)，剪辑和对故事走向大局把控很奇怪，本片的超级加长版里有一幕两个互相看不顺眼的路人因为发现叫同一个名字，握手言和，突然明白了很多事情
守望者,琉璃五更起,力荐, 2019-05-23 02:45:02 ,7,实在难以想象，妇联居然比这片子在豆瓣的评分更高。
守望者,砚小朵™,力荐, 2012-05-12 17:33:01 ,4,《守望者》，继《V字仇杀队》之后最正点的反HEROES片，Bob Dylan歌声串起长达六分钟的片头，是臆想中的40s-80s美国断代史，都是我最喜欢的摇滚乐、历史事件，尤以60s那朵Peace&Love的小花为亮点。宏大叙事+硬核暴力，感谢翻译给力的字幕组。片尾曲是Leonard Cohen ，完美。
守望者,风雨骑老师,力荐, 2009-07-19 13:19:58 ,5,扎克辛德已经尽力了，这种包含历史，政治，人性救赎，善恶辩论，还要做到视效炫目，人物养眼，配乐动听的群像式电影，扎克辛德只是一个地球人啊乃们放过他吧！！ps片头我打十星。
守望者,懒惰的软体动物,力荐, 2014-10-07 03:04:56 ,4,=。=啊...这应该是我目前看过的最好看的关于超级英雄的片子...里面的动画好棒啊~
守望者,柯里昂,推荐, 2017-06-07 17:32:49 ,13,记得好久前标记过一次，当初看第一遍的时候就非常喜欢。印象最深的角色是罗夏和曼哈顿博士。
守望者,内陆飞鱼,力荐, 2010-11-14 18:51:05 ,6,特效一流。
守望者,LORENZO 洛伦佐,推荐, 2010-06-18 11:10:11 ,11,语言难以描述 单从电影角度个人觉得还算尽力了 结局设计相对弱 但是还是有一定震撼力 
守望者,菠萝,力荐, 2010-06-21 04:57:06 ,1,充满黑色的超级英雄电影，几乎完美表现了整个世界在冷战压力下的阴冷氛围，电影配乐和电影本身实现了绝对的同步，把气氛推向了极限。多处细节更是让影片堪称漫画改编电影范畴的神作。
守望者,人可,力荐, 2010-10-17 00:34:36 ,2,各种看点 非常棒！
守望者,琉璃五更起,力荐, 2019-05-23 02:45:02 ,7,实在难以想象，妇联居然比这片子在豆瓣的评分更高。
守望者,砚小朵™,力荐, 2012-05-12 17:33:01 ,4,《守望者》，继《V字仇杀队》之后最正点的反HEROES片，Bob Dylan歌声串起长达六分钟的片头，是臆想中的40s-80s美国断代史，都是我最喜欢的摇滚乐、历史事件，尤以60s那朵Peace&Love的小花为亮点。宏大叙事+硬核暴力，感谢翻译给力的字幕组。片尾曲是Leonard Cohen ，完美。
守望者,Walt,推荐, 2016-07-11 23:41:29 ,4,齐泽克不看这个吗？完美的案例！完美！Rorschach真Walter·Antigone·Kovacs！
守望者,字母君,推荐, 2017-03-12 23:30:41 ,6,"之前一直纳闷，这样一部电影凭什么要拍三个半小时。看完才发现三个半小时都还还不够体现它的野心……
超人也是人，他们也有梦想，有追求，有难言之隐，也有内心的挣扎和无奈，没人能够真正掌控自己的命运。最后一战更是将命题上升到了哲学高度。
另外，曼哈顿博士看世界的方式好像七肢桶啊。"
守望者,巽,推荐, 2013-01-25 13:29:47 ,4,终剪版，3.5个小时。/ 屯了一年一直舍不得/没决心看。/ 亮点太多闪瞎狗眼，整体失衡。BG线太违和。/ 妇联治愈，这个致郁，不知道银河守卫者致什么……
守望者,风雨骑老师,力荐, 2009-07-19 13:19:58 ,5,扎克辛德已经尽力了，这种包含历史，政治，人性救赎，善恶辩论，还要做到视效炫目，人物养眼，配乐动听的群像式电影，扎克辛德只是一个地球人啊乃们放过他吧！！ps片头我打十星。
守望者,朔风,还行, 2010-04-10 04:00:18 ,4,罗夏是一个有原则的人，一个有正义感的人，一个脱离了低级趣味的人。曼哈顿博士太弱了，虽然刚开始在越南逞能，最后美国人还是被越共打跑了。喜剧演员咎由自取。猫头鹰除了当老好人之外没啥本事。法老王...可以去cos夏亚了。
守望者,懒惰的软体动物,力荐, 2014-10-07 03:04:56 ,4,=。=啊...这应该是我目前看过的最好看的关于超级英雄的片子...里面的动画好棒啊~
守望者,隔壁家的桃太太,推荐, 2012-07-01 09:28:51 ,6,罗夏碉堡。但我总觉得这片子是被过誉了。
守望者,东遇西,还行, 2009-07-05 23:42:04 ,4,想不到如今看个娱乐片都看得这么累
守望者,Over5,推荐, 2009-10-17 12:30:55 ,0,Life Is A Joke～Kill A Million Protect the Whole～
守望者,内陆飞鱼,力荐, 2010-11-14 18:51:05 ,6,特效一流。
守望者,菠萝,力荐, 2010-06-21 04:57:06 ,1,充满黑色的超级英雄电影，几乎完美表现了整个世界在冷战压力下的阴冷氛围，电影配乐和电影本身实现了绝对的同步，把气氛推向了极限。多处细节更是让影片堪称漫画改编电影范畴的神作。
守望者,人可,力荐, 2010-10-17 00:34:36 ,2,各种看点 非常棒！
守望者,飞侠式拼搏,力荐, 2019-10-21 23:24:34 ,7,"大量的倒叙、插叙为我们展现了英雄们艰难的另一面，甚至在有的人眼中他们根本称不上英雄。
罗夏童年的凄惨，二代夜枭和丝魂向现实低头挣扎，冷酷无情但却很真实的笑匠。
曾经的夜枭，在家中被人暴揍，死于自己荣誉奖杯之下。最悲壮莫过于英雄迟暮。
没有绝对的好与坏，充满了浓烈的政治气息。对人性的刻画，对社会哲学的思考，细腻且深度，讽刺且黑暗。
法老王，炸掉数百万人民消除核战。即使这是建立在谎言上的和平，但也是和平。
曼哈顿博士，神一样的存在者，同样也被人算计，心甘情愿背上毁灭世界的黑锅。
罗夏，坚持着自己的正义，即使是在世界末日面前。永不妥协，自愿被博士杀死。
最后，剩下的人也无能为力，也只好选择了沉默，生活在这个美好的乌托邦罢了。
这是一部与众不同的反英雄电影，也是自《黑暗骑士》之后最好的漫改作品之一。"
守望者,着迹,推荐, 2018-09-03 21:27:09 ,3,"片头字幕悠扬地在 Bob Dylon 一曲《The Times They Are A-Changin》中画上句号。长达 11 分钟之久，极其重要。我愿意把它当作一部独立短片来回味，画质蕴含独特美感，内容丰富，定格画面折射的就是观众被灌输过的历史与超级英雄面临的现实，也预示着这是一部非同一般的 DC 真人+动画超级英雄大电影。

如果把漫威系列看作《碟中谍》的话，那么《守望者》就是进一步升华的《谍影重重》。我在这里看到的更多的是超级英雄背后“人”的一面，以及他们内心善与恶的种子是如何相互纠缠、发育、成长，最终影响超级英雄们的生死。

爱奇艺 209 分钟版本已经删减不少，不过从宇宙到人类再到国家、民众、个体和超级英雄之间的关系、矛盾已经可以分毫展现。真是让人眼前一亮的超级英雄电影。"
